source_year,sentence_id,speech_id,session_date,speaker_id,speaker_ana,entity_content,geo_class,region_group,context_window,sentence_content_current,sentence_sentiment_value,sentence_sentiment_ana,debate_topic,country,ref_type,sentiment_level,sentiment_readable,sentiment_polarity,target_iso3,weog_group,entity_scope,concreteness_score,concreteness_method,concreteness_band,concreteness_token_count,concrete_marker_hits,abstract_marker_hits,migrant_cohort,migrant_cohort_marker,policy_measure,policy_measure_marker,cohort_policy_method,policy_agency_type,policy_agency_marker,policy_agency_llm_prompt,policy_agency_method,narrative_frame,narrative_frame_marker,argument_scheme,conceptual_definition,narrative_method,narrative_polarity,flow_source_candidate,flow_destination_candidate,migration_direction,direction_method,source_country,frame,polarity,trigger_span,confidence,reason,_raw,_parse_error
2015,ParlaMint-AT_2015-05-21-025-XXV-NRSITZ-00075_d2e4989.s28,ParlaMint-AT_2015-05-21-025-XXV-NRSITZ-00075_d8e16338,2015-05-21,PAD_40628,regular,Turkey,foreign,non_european_country,"Well , what about the Syrian refugees ? || – 95 percent of Syrian refugees have received asylum in Islamic countries , 1.7 million in Turkey , 1.2 million in Lebanon , 600 000 in Jordan , even in Iraq , which is anything but a safe destination , 250 000 in Europe compared : || 220 000 , that 's not even 5 % !","– 95 percent of Syrian refugees have received asylum in Islamic countries , 1.7 million in Turkey , 1.2 million in Lebanon , 600 000 in Jordan , even in Iraq , which is anything but a safe destination , 250 000 in Europe compared :",1.1369999647140503,senti:mixneg,immig,AUT,mixed,senti:mixneg,mixed neg,negative,TUR,weog,country,3.248,transparent_fallback_heuristic,mixed,25,"","",refugees,refugees,general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: Well , what about the Syrian refugees ? – 95 percent of Syrian refugees have received asylum in Islamic countries , 1.7 million in Turkey , 1.2 million in Lebanon , 600 000 in Jordan , even in Iraq , which is anything but a safe destination , 250 000 in Europe compared : 220 000 , that 's not even 5 % !",keyword_rules_llm_ready,religious_threat,islam,other,"",keyword_rules_llm_ready,negative_risk,"",Islamic countries,ambiguous,surface_srl_rules,AUT,SOURCE_IMPORT,NEU,1.7 million in Turkey,0.8,Turkey is cited as a source of Syrian refugees.,"",false
2015,ParlaMint-AT_2015-05-21-025-XXV-NRSITZ-00075_d2e5619.s67,ParlaMint-AT_2015-05-21-025-XXV-NRSITZ-00075_d8e17864,2015-05-21,PAD_10304,regular,Turkey,foreign,non_european_country,"Mrs. Korun and others have already mentioned it : || In Lebanon – the size of Upper Austria – more than one million refugees sit in Turkey , 2.5 million refugees . || So with us a fraction of what arrived in other small areas has arrived .","In Lebanon – the size of Upper Austria – more than one million refugees sit in Turkey , 2.5 million refugees .",0.7879999876022339,senti:mixneg,immig,AUT,mixed,senti:mixneg,mixed neg,negative,TUR,weog,country,3.244,transparent_fallback_heuristic,mixed,27,"","",refugees,refugees,general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: Mrs. Korun and others have already mentioned it : In Lebanon – the size of Upper Austria – more than one million refugees sit in Turkey , 2.5 million refugees . So with us a fraction of what arrived in other small areas has arrived .",keyword_rules_llm_ready,neutral_reporting,"",other,"",keyword_rules_llm_ready,neutral_administrative,"",Turkey,ambiguous,surface_srl_rules,AUT,SOURCE_IMPORT,NEG,more than one million refugees sit in Turkey,0.8,Turkey is presented as the source of a large number of refugees.,"",false
2015,ParlaMint-AT_2015-06-17-025-XXV-NRSITZ-00079_d2e5674.s16,ParlaMint-AT_2015-06-17-025-XXV-NRSITZ-00079_d8e18891,2015-06-17,PAD_83125,regular,Turkey,foreign,non_european_country,"What is also important is that we have a permanent and regular resettlement programme that allows refugees to enter the European Union legally . || Then we could perhaps see such pictures as they were on the Turkish border last Sunday and were taken by the French press agency , where thousands of people tried to get to Turkey somehow , and on the one hand by Turkish soldiers , on the other side by IS fighters , where fathers threw their little sons and daughters through the barbed wire fence de facto , so that they could get over to the safe side where the Turkish soldiers went off with water - throwers on refugees . || If we have a meaningful and permanent regular resettlement program , we could hopefully save ourselves such unbearable images once .","Then we could perhaps see such pictures as they were on the Turkish border last Sunday and were taken by the French press agency , where thousands of people tried to get to Turkey somehow , and on the one hand by Turkish soldiers , on the other side by IS fighters , where fathers threw their little sons and daughters through the barbed wire fence de facto , so that they could get over to the safe side where the Turkish soldiers went off with water - throwers on refugees .",0.21400000154972076,senti:negneg,immig,AUT,situation,senti:negneg,strong neg,negative,TUR,weog,country,3.223,transparent_fallback_heuristic,mixed,81,border,"",refugees,refugees,border_control,border,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: What is also important is that we have a permanent and regular resettlement programme that allows refugees to enter the European Union legally . Then we could perhaps see such pictures as they were on the Turkish border last Sunday and were taken by the French press agency , where thousands of people tried to get to Turkey somehow , and on the one hand by Turkish soldiers , on the other side by IS fighters , where fathers threw their little sons and daughters through the barbed wire fence de facto , so that they could get over to the safe side where the Turkish soldiers went off with water - throwers on refugees . If we have a meaningful and permanent regular resettlement program , we could hopefully save ourselves such unbearable images once .",keyword_rules_llm_ready,border_crisis,border,practical_reasoning,"",keyword_rules_llm_ready,negative_risk,"",Turkey somehow,external_transnational,surface_srl_rules,AUT,SOURCE_IMPORT,NEG,threw their little sons and daughters,0.8,The mention of fathers throwing their children to cross the border highlights a negative situation caused by the import of migrants from Turkey.,"",false
2015,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d2e2601.s3,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d8e15774,2015-09-01,PAD_51562,regular,Turkey,foreign,non_european_country,"I read this : || An Afghan family that has fled to Iran , from Iran to Turkey , from Turkey to Greece – EU territory – and then once again to Macedonia – we are back outside the European Union – from Macedonia to Serbia , from Serbia to Hungary – and then to travel to Austria or Germany . || Yes , please , what are those states that rule ?- Oh , my God !","An Afghan family that has fled to Iran , from Iran to Turkey , from Turkey to Greece – EU territory – and then once again to Macedonia – we are back outside the European Union – from Macedonia to Serbia , from Serbia to Hungary – and then to travel to Austria or Germany .",0.7799999713897705,senti:mixneg,immig,AUT,policy,senti:mixneg,mixed neg,negative,TUR,weog,country,3.377,transparent_fallback_heuristic,concrete_leaning,35,"family, territory","",general_migration,"",general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: I read this : An Afghan family that has fled to Iran , from Iran to Turkey , from Turkey to Greece – EU territory – and then once again to Macedonia – we are back outside the European Union – from Macedonia to Serbia , from Serbia to Hungary – and then to travel to Austria or Germany . Yes , please , what are those states that rule ?- Oh , my God !",keyword_rules_llm_ready,family_reunification,family,other,"",keyword_rules_llm_ready,positive_sympathy,Iran to Turkey,Iran,external_transnational,surface_srl_rules,AUT,SOURCE_IMPORT,NEG,from Turkey to Greece,0.8,Turkey is shown as a transit point in a negative migration route.,"",false
2015,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d2e2601.s3,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d8e15774,2015-09-01,PAD_51562,regular,Turkey,foreign,non_european_country,"I read this : || An Afghan family that has fled to Iran , from Iran to Turkey , from Turkey to Greece – EU territory – and then once again to Macedonia – we are back outside the European Union – from Macedonia to Serbia , from Serbia to Hungary – and then to travel to Austria or Germany . || Yes , please , what are those states that rule ?- Oh , my God !","An Afghan family that has fled to Iran , from Iran to Turkey , from Turkey to Greece – EU territory – and then once again to Macedonia – we are back outside the European Union – from Macedonia to Serbia , from Serbia to Hungary – and then to travel to Austria or Germany .",0.7799999713897705,senti:mixneg,immig,AUT,policy,senti:mixneg,mixed neg,negative,TUR,weog,country,3.377,transparent_fallback_heuristic,concrete_leaning,35,"family, territory","",general_migration,"",general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: I read this : An Afghan family that has fled to Iran , from Iran to Turkey , from Turkey to Greece – EU territory – and then once again to Macedonia – we are back outside the European Union – from Macedonia to Serbia , from Serbia to Hungary – and then to travel to Austria or Germany . Yes , please , what are those states that rule ?- Oh , my God !",keyword_rules_llm_ready,family_reunification,family,other,"",keyword_rules_llm_ready,positive_sympathy,Iran to Turkey,Iran,external_transnational,surface_srl_rules,AUT,SOURCE_IMPORT,NEG,from Turkey to Greece,0.8,Turkey is shown as a transit point in a negative migration route.,"",false
2015,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d2e674.s4,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d8e10812,2015-09-01,PAD_35504,regular,Turkey,foreign,non_european_country,"It is important to help create accommodation on the ground and to reduce the burden on these countries . || It is only recently that the United Nations has reduced its funds for the refugees in Jordan and Turkey . || I believe that the most imaginable way is to go , and I also call on the United Nations , the world community and the major United Nations players to take this step back .",It is only recently that the United Nations has reduced its funds for the refugees in Jordan and Turkey .,0.23399999737739563,senti:negneg,immig,AUT,situation,senti:negneg,strong neg,negative,TUR,weog,country,3.183,transparent_fallback_heuristic,abstract_leaning,35,"",burden,refugees,refugees,general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: It is important to help create accommodation on the ground and to reduce the burden on these countries . It is only recently that the United Nations has reduced its funds for the refugees in Jordan and Turkey . I believe that the most imaginable way is to go , and I also call on the United Nations , the world community and the major United Nations players to take this step back .",keyword_rules_llm_ready,economic_burden,burden,other,"",keyword_rules_llm_ready,negative_risk,"",Jordan and Turkey,external_transnational,surface_srl_rules,AUT,TARGET_EXPORT,POS,to reduce the burden on these countries,0.8,The speaker calls for reducing the burden on Turkey by providing more accommodation and funding.,"",false
2015,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d2e762.s100,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d8e11097,2015-09-01,PAD_15526,regular,Turkey,foreign,non_european_country,"Third point : || It is very essential , and I hope that Turkey , together with the USA , can take a step on the Syrian border to get to these protection zones , where reception centres will be set up , where humanitarian aid will be provided on site , where people can stay in the immediate vicinity of their home country . || The European Union must also be supportive .","It is very essential , and I hope that Turkey , together with the USA , can take a step on the Syrian border to get to these protection zones , where reception centres will be set up , where humanitarian aid will be provided on site , where people can stay in the immediate vicinity of their home country .",4.386000156402588,senti:mixpos,immig,AUT,situation,senti:mixpos,mixed pos,positive,TUR,weog,country,3.233,transparent_fallback_heuristic,mixed,39,border,"",general_migration,"",border_control,border,keyword_rules,exchange_cooperation,together,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: Third point : It is very essential , and I hope that Turkey , together with the USA , can take a step on the Syrian border to get to these protection zones , where reception centres will be set up , where humanitarian aid will be provided on site , where people can stay in the immediate vicinity of their home country . The European Union must also be supportive .",keyword_rules_llm_ready,humanitarian_obligation,humanitarian,other,"",keyword_rules_llm_ready,positive_sympathy,"","",external_transnational,surface_srl_rules,AUT,TARGET_EXPORT,POS,can take a step,0.8,EU hopes Turkey will take steps to help set up protection zones.,"",false
2015,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d2e762.s75,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d8e11097,2015-09-01,PAD_15526,regular,Turkey,foreign,non_european_country,3 million refugees from Afghanistan in Pakistan ; || 2 million refugees from Afghanistan in Iran ; between 1.7 million and 2 million refugees in Turkey . || We are far from these sizes in Europe .,2 million refugees from Afghanistan in Iran ; between 1.7 million and 2 million refugees in Turkey .,1.3839999437332153,senti:mixneg,immig,AUT,situation,senti:mixneg,mixed neg,negative,TUR,weog,country,3.313,transparent_fallback_heuristic,concrete_leaning,16,"","",refugees,refugees,general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: 3 million refugees from Afghanistan in Pakistan ; 2 million refugees from Afghanistan in Iran ; between 1.7 million and 2 million refugees in Turkey . We are far from these sizes in Europe .",keyword_rules_llm_ready,neutral_reporting,"",other,"",keyword_rules_llm_ready,neutral_administrative,Afghanistan in Pakistan,Pakistan,external_transnational,surface_srl_rules,AUT,SOURCE_IMPORT,NEU,2 million refugees from Afghanistan in Iran,0.8,Referring to the number of refugees from Afghanistan in Iran as a context.,"",false
2015,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d2e835.s116,ParlaMint-AT_2015-09-01-025-XXV-NRSITZ-00089_d8e11261,2015-09-01,PAD_10304,regular,Turkey,foreign,non_european_country,"It is a process that is much broader than just addressing the question of an asylum quota and a common European asylum authority . || Of course , we need this , but if we do not get into a determined foreign policy , if we still exist in three or five years of crisis spots such as Syria and say , well , perhaps Turkey and the Americans will have something to do with it if Europe as the largest economic power on this planet does not come into responsibility – and that is to say , to shape the corresponding structures , that is , to come to common structures in security , foreign and defence policy – then they will come to us to millions , dead or alive : over the stem wire fence of the FPÖ , through , and they will be dead in our gardens . || Body will drop out of trucks , and we 'll have a mass death here .","Of course , we need this , but if we do not get into a determined foreign policy , if we still exist in three or five years of crisis spots such as Syria and say , well , perhaps Turkey and the Americans will have something to do with it if Europe as the largest economic power on this planet does not come into responsibility – and that is to say , to shape the corresponding structures , that is , to come to common structures in security , foreign and defence policy – then they will come to us to millions , dead or alive : over the stem wire fence of the FPÖ , through , and they will be dead in our gardens .",0.10899999737739563,senti:negneg,immig,AUT,mixed,senti:negneg,strong neg,negative,TUR,weog,country,3.178,transparent_fallback_heuristic,abstract_leaning,82,"","responsibility, security",general_migration,"",national_security,security,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: It is a process that is much broader than just addressing the question of an asylum quota and a common European asylum authority . Of course , we need this , but if we do not get into a determined foreign policy , if we still exist in three or five years of crisis spots such as Syria and say , well , perhaps Turkey and the Americans will have something to do with it if Europe as the largest economic power on this planet does not come into responsibility – and that is to say , to shape the corresponding structures , that is , to come to common structures in security , foreign and defence policy – then they will come to us to millions , dead or alive : over the stem wire fence of the FPÖ , through , and they will be dead in our gardens . Body will drop out of trucks , and we 'll have a mass death here .",keyword_rules_llm_ready,security_threat,security,other,"",keyword_rules_llm_ready,negative_risk,"","",inbound_internal,surface_srl_rules,AUT,ADVERSARY_BLAME,NEG,they will come to us to millions,0.8,Turkey is blamed for potential influx of migrants.,"",false
2015,ParlaMint-AT_2015-09-23-025-XXV-NRSITZ-00091_d2e1176.s28,ParlaMint-AT_2015-09-23-025-XXV-NRSITZ-00091_d7e11429,2015-09-23,PAD_65321,regular,Turkey,foreign,non_european_country,"I think it is very central that we are becoming more active in reducing the causes of escape – those are the real refugees of war , especially the ISIS terror and the crisis in Syria – but that we also become stronger in humanitarian aid and support for local people , not only because it is human right , but also because it makes economic sustainable sense . || We know that we can provide 19 people in Turkey and more people in other countries in the region for the money we can provide to a person in Austria for a year . || I therefore strongly advocate a system change towards more assistance on the ground , because it is not only human right but also much more sustainable and money is much better invested .",We know that we can provide 19 people in Turkey and more people in other countries in the region for the money we can provide to a person in Austria for a year .,1.7769999504089355,senti:neuneg,inter,AUT,mixed,senti:neuneg,neutral neg,neutral,TUR,weog,country,3.208,transparent_fallback_heuristic,mixed,72,"",system,refugees,refugees,general_policy,"",keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: I think it is very central that we are becoming more active in reducing the causes of escape – those are the real refugees of war , especially the ISIS terror and the crisis in Syria – but that we also become stronger in humanitarian aid and support for local people , not only because it is human right , but also because it makes economic sustainable sense . We know that we can provide 19 people in Turkey and more people in other countries in the region for the money we can provide to a person in Austria for a year . I therefore strongly advocate a system change towards more assistance on the ground , because it is not only human right but also much more sustainable and money is much better invested .",keyword_rules_llm_ready,humanitarian_obligation,humanitarian,argument_from_consequences,"",keyword_rules_llm_ready,positive_sympathy,"",Syria,external_transnational,surface_srl_rules,AUT,TARGET_EXPORT,POS,more people in other countries,0.8,The speaker advocates for providing more aid to countries like Turkey.,"",false
2015,ParlaMint-BE_2015-01-07-54-commissie-ic045x.s177,ParlaMint-BE_2015-01-07-54-commissie-ic045x.u15,2015-01-07,FranckenTheo,regular,Turkey,foreign,non_european_country,"The 2014 quota was set by the previous Secretary of State at 100 , of which 75 places for Syrian vulnerable refugees who fled the Syrian conflict . || Indeed , the first group of 22 arrived a few weeks ago , they were re-established from Turkey . || Contrary to what has appeared in the press , there are five families with children and three single people .","Indeed , the first group of 22 arrived a few weeks ago , they were re-established from Turkey .",2.681999921798706,senti:neupos,immig,BEL,situation,senti:neupos,neutral pos,neutral,TUR,weog,country,3.342,transparent_fallback_heuristic,concrete_leaning,31,"children, families","",refugees,refugees,allocation_of_resources,places,keyword_rules,neutral_reporting,"","Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: The 2014 quota was set by the previous Secretary of State at 100 , of which 75 places for Syrian vulnerable refugees who fled the Syrian conflict . Indeed , the first group of 22 arrived a few weeks ago , they were re-established from Turkey . Contrary to what has appeared in the press , there are five families with children and three single people .",keyword_rules_llm_ready,child_protection,children,other,"",keyword_rules_llm_ready,positive_sympathy,Turkey,"",external_transnational,surface_srl_rules,BEL,SOURCE_IMPORT,POS,re-established from Turkey,0.8,Refers to refugees arriving from Turkey.,"",false
2015,ParlaMint-BE_2015-01-07-54-commissie-ic045x.s180,ParlaMint-BE_2015-01-07-54-commissie-ic045x.u15,2015-01-07,FranckenTheo,regular,Turkey,foreign,non_european_country,"The previous Secretary of State decided that this group of 75 should be selected during a selection mission carried out by CGVS staff . || The previous government asked the UNHCR to present the refugees from one of the three countries most under pressure as a result of the Syrian refugee crisis , in particular Lebanon , Jordan or Turkey . || UNHCR finally decided to nominate the refugees from Turkey for 2014 .","The previous government asked the UNHCR to present the refugees from one of the three countries most under pressure as a result of the Syrian refugee crisis , in particular Lebanon , Jordan or Turkey .",1.434000015258789,senti:mixneg,immig,BEL,mixed,senti:mixneg,mixed neg,negative,TUR,weog,country,3.26,transparent_fallback_heuristic,mixed,40,"","",refugees,refugees,general_policy,"",keyword_rules,coercion_intervention_to,pressure,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: The previous Secretary of State decided that this group of 75 should be selected during a selection mission carried out by CGVS staff . The previous government asked the UNHCR to present the refugees from one of the three countries most under pressure as a result of the Syrian refugee crisis , in particular Lebanon , Jordan or Turkey . UNHCR finally decided to nominate the refugees from Turkey for 2014 .",keyword_rules_llm_ready,electoral_politics,election,argument_from_consequences,"",keyword_rules_llm_ready,neutral_administrative,Turkey for,"",external_transnational,surface_srl_rules,BEL,SOURCE_IMPORT,NEU,refugees from Turkey,0.8,Turkey is the source of refugees being discussed.,"",false
2015,ParlaMint-BE_2015-01-07-54-commissie-ic045x.s181,ParlaMint-BE_2015-01-07-54-commissie-ic045x.u15,2015-01-07,FranckenTheo,regular,Turkey,foreign,non_european_country,"The previous government asked the UNHCR to present the refugees from one of the three countries most under pressure as a result of the Syrian refugee crisis , in particular Lebanon , Jordan or Turkey . || UNHCR finally decided to nominate the refugees from Turkey for 2014 . || The main selection criterion is the need for protection of these refugees .",UNHCR finally decided to nominate the refugees from Turkey for 2014 .,2.559000015258789,senti:neupos,immig,BEL,mixed,senti:neupos,neutral pos,neutral,TUR,weog,country,3.256,transparent_fallback_heuristic,mixed,32,"","",refugees,refugees,general_policy,"",keyword_rules,coercion_intervention_to,pressure,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: The previous government asked the UNHCR to present the refugees from one of the three countries most under pressure as a result of the Syrian refugee crisis , in particular Lebanon , Jordan or Turkey . UNHCR finally decided to nominate the refugees from Turkey for 2014 . The main selection criterion is the need for protection of these refugees .",keyword_rules_llm_ready,humanitarian_obligation,protection,argument_from_consequences,"",keyword_rules_llm_ready,positive_sympathy,Turkey for,"",external_transnational,surface_srl_rules,BEL,SOURCE_IMPORT,NEU,refugees from Turkey,0.8,Turkey is the source of refugees being discussed.,"",false
2015,ParlaMint-BE_2015-01-07-54-commissie-ic045x.s187,ParlaMint-BE_2015-01-07-54-commissie-ic045x.u15,2015-01-07,FranckenTheo,regular,Turkey,foreign,non_european_country,"On the basis of these criteria , UNHCR submitted the dossiers to Belgium after a very thorough screening of the refugees . || The CGVS then carried out a selection mission in Turkey and interviewed all adult refugees . || During these interviews , most of the following cases are verified .",The CGVS then carried out a selection mission in Turkey and interviewed all adult refugees .,2.450000047683716,senti:neuneg,immig,BEL,mixed,senti:neuneg,neutral neg,neutral,TUR,weog,country,3.243,transparent_fallback_heuristic,mixed,28,"","",refugees,refugees,general_policy,"",keyword_rules,learning_emulation_from,follow,"Classify the policy diffusion agency of this country/entity mention. Labels: learning_emulation_from, coercion_intervention_to, competition, exchange_cooperation, neutral_reporting. Mentioned entity: Turkey. Context: On the basis of these criteria , UNHCR submitted the dossiers to Belgium after a very thorough screening of the refugees . The CGVS then carried out a selection mission in Turkey and interviewed all adult refugees . During these interviews , most of the following cases are verified .",keyword_rules_llm_ready,electoral_politics,election,other,"",keyword_rules_llm_ready,neutral_administrative,"",Belgium after a very thorough screening o,external_transnational,surface_srl_rules,BEL,SOURCE_IMPORT,NEU,in Turkey,0.8,The mention of Turkey is in the context of a selection mission and interviews conducted there.,"",false
